##  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
#assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
GCF_000001635.27	PRJNA169	na	na	reference genome	10090	10090	Mus musculus	strain=C57BL/6J	na	latest	Chromosome	Major	Full	2020/06/24	GRCm39	Genome Reference Consortium	GCA_000001635.9	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39	na	na	na	haploid	vertebrate_mammalian	2728206152	2654605538	42.000000	21	101	21254	NCBI RefSeq	GCF_000001635.27-RS_2024_02	2024/02/01	50763	22198	17705	12954771;19468303;21750661
GCF_900095145.1	PRJNA387191	SAMEA3367645	FMBV00000000.2	representative genome	10093	10093	Mus pahari	na	na	latest	Chromosome	Major	Full	2017/04/28	PAHARI_EIJ_v1.1	EBI	GCA_900095145.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/095/145/GCF_900095145.1_PAHARI_EIJ_v1.1	na	na	na	haploid	vertebrate_mammalian	2475012951	2240119878	42.000000	24	2581	17879	NCBI RefSeq	NCBI Mus pahari Annotation Release 101	2019/06/14	29483	20482	3305	na
GCF_015227675.2	PRJNA677964	SAMN16261960	JACYVU000000000.1	na	10116	10116	Rattus norvegicus	strain=BN/NHsdMcwi	na	latest	Chromosome	Minor	Full	2020/11/10	mRatBN7.2	Wellcome Sanger Institute	GCA_015227675.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/227/675/GCF_015227675.2_mRatBN7.2	na	na	na	haploid	vertebrate_mammalian	2647899415	2626564459	42.000000	22	175	756	NCBI RefSeq	GCF_015227675.2-RS_2023_06	2023/06/06	42049	21990	11587	na
GCF_036323735.1	PRJNA1074393	SAMN38730095	JAXUCZ000000000.1	representative genome	10116	10116	Rattus norvegicus	strain=BN/NHsdMcwi	na	latest	Chromosome	Major	Full	2024/01/31	GRCr8	Genome Reference Consortium	GCA_036323735.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/323/735/GCF_036323735.1_GRCr8	na	na	na	haploid	vertebrate_mammalian	2849581192	2845450615	42.000000	22	76	76	NCBI RefSeq	GCF_036323735.1-RS_2024_02	2024/02/09	47357	23154	14898	na
GCF_011064425.1	PRJNA612505	SAMN12855339	JAAIVD000000000.1	representative genome	10117	10117	Rattus rattus	na	New Zealand	latest	Chromosome	Major	Full	2020/03/04	Rrattus_CSIRO_v1	CSIRO	GCA_011064425.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/064/425/GCF_011064425.1_Rrattus_CSIRO_v1	na	na	na	haploid	vertebrate_mammalian	2382770976	2382218255	42.000000	20	2172	2172	NCBI RefSeq	NCBI Rattus rattus Annotation Release 100	2020/03/13	32100	21597	3708	18725306
GCF_947179515.1	PRJNA899886	SAMEA7702024	CAMXCG000000000.1	representative genome	10129	10129	Apodemus sylvaticus	na	na	latest	Chromosome	Major	Full	2022/10/28	mApoSyl1.1	WELLCOME SANGER INSTITUTE	GCA_947179515.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/947/179/515/GCF_947179515.1_mApoSyl1.1	na	na	na	haploid	vertebrate_mammalian	2889785202	2889559585	41.000000	25	497	497	NCBI RefSeq	GCF_947179515.1-RS_2023_02	2023/02/25	34626	22444	5647	na
GCF_034190915.1	PRJNA1075666	SAMN37383695	JAVRDI000000000.1	representative genome	10141	10141	Cavia porcellus	strain=051, /breed=Dunkin Hartley	PalLab524CR	latest	Scaffold	Major	Full	2023/12/07	mCavPor4.1	University of Maryland	GCA_034190915.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/190/915/GCF_034190915.1_mCavPor4.1	na	na	na	haploid	vertebrate_mammalian	3145520116	3145503316	40.500000	0	588	588	NCBI RefSeq	GCF_034190915.1-RS_2024_02	2024/02/14	37416	21478	10381	na
GCF_000260255.1	PRJNA193441	SAMN00769067	AJSA00000000.1	representative genome	10160	10160	Octodon degus	na	3935	latest	Scaffold	Major	Full	2012/05/01	OctDeg1.0	Broad Institute	GCA_000260255.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/260/255/GCF_000260255.1_OctDeg1.0	na	na	na	haploid	vertebrate_mammalian	2995872505	2526244269	41.500000	0	7134	259904	NCBI RefSeq	NCBI Octodon degus Annotation Release 102	2018/01/16	39965	20610	4430	21723951
GCF_000247695.1	PRJNA197330	SAMN00714537	AHKG00000000.1	representative genome	10181	10181	Heterocephalus glaber	na	NMR 29	latest	Scaffold	Major	Full	2012/02/17	HetGla_female_1.0	Broad Institute	GCA_000247695.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/695/GCF_000247695.1_HetGla_female_1.0	na	na	na	haploid	vertebrate_mammalian	2618188253	2314754717	40.000000	0	4228	114652	NCBI RefSeq	NCBI Heterocephalus glaber Annotation Release 102	2017/05/19	37544	19978	6953	25172923
GCF_027887165.1	PRJNA967365	SAMN31801966	JAQIHD000000000.1	representative genome	13616	13616	Monodelphis domestica	na	mMonDom1	latest	Chromosome	Major	Full	2023/01/18	mMonDom1.pri	Vertebrate Genomes Project	GCA_027887165.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/887/165/GCF_027887165.1_mMonDom1.pri	na	na	na	haploid	vertebrate_mammalian	3586166573	3554259256	38.000000	10	13	13	NCBI RefSeq	GCF_027887165.1-RS_2023_05	2023/05/17	32665	21694	7600	na
GCF_028564815.1	PRJNA1046016	SAMN32746534	JAQRBK000000000.1	representative genome	27606	27606	Eubalaena glacialis	na	mEubGla1	latest	Chromosome	Major	Full	2023/02/09	mEubGla1.1.hap2.+ XY	Vertebrate Genomes Project	GCA_028564815.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/564/815/GCF_028564815.1_mEubGla1.1.hap2._XY	na	na	na	haploid	vertebrate_mammalian	2843675187	2838717103	41.500000	22	788	788	NCBI RefSeq	GCF_028564815.1-RS_2023_12	2023/12/01	30922	20149	6127	na
GCF_949774975.1	PRJNA1023191	SAMEA111380537	CATKRZ000000000.1	representative genome	27610	27610	Lagenorhynchus albirostris	na	na	latest	Chromosome	Major	Full	2023/04/08	mLagAlb1.1	WELLCOME SANGER INSTITUTE	GCA_949774975.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/949/774/975/GCF_949774975.1_mLagAlb1.1	na	na	na	haploid	vertebrate_mammalian	2544819402	2544605402	42.000000	22	409	409	NCBI RefSeq	GCF_949774975.1-RS_2023_10	2023/10/05	28611	19117	5841	na
GCF_026419965.1	PRJNA1006431	SAMN31719513	JAPMIF000000000.1	representative genome	27615	27615	Kogia breviceps	na	mKogBre1	latest	Chromosome	Major	Full	2022/11/27	mKogBre1 haplotype 1	Vertebrate Genomes Project	GCA_026419965.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/419/965/GCF_026419965.1_mKogBre1_haplotype_1	na	na	na	haploid	vertebrate_mammalian	2555838840	2551041071	42.000000	21	580	580	NCBI RefSeq	GCF_026419965.1-RS_2023_08	2023/08/18	28055	18980	5547	15177677
GCF_014108415.1	PRJNA665629	SAMN14734448	JACASF000000000.1	representative genome	27622	27622	Molossus molossus	na	mMolMol1	latest	Scaffold	Major	Full	2020/08/07	mMolMol1.p	Bat1K	GCA_014108415.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/108/415/GCF_014108415.1_mMolMol1.p	na	na	na	haploid	vertebrate_mammalian	2315568481	2268195607	42.500000	0	60	60	NCBI RefSeq	NCBI Molossus molossus Annotation Release 100	2020/09/25	28911	19367	3785	32699395
GCF_015220235.1	PRJNA678727	SAMN12612024	JADCNF000000000.1	representative genome	27675	27675	Choloepus didactylus	na	mChoDid1	latest	Chromosome	Major	Full	2020/11/03	mChoDid1.pri	Vertebrate Genomes Project	GCA_015220235.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/220/235/GCF_015220235.1_mChoDid1.pri	na	na	na	haploid	vertebrate_mammalian	3214686105	3133693710	40.000000	29	145	145	NCBI RefSeq	NCBI Choloepus didactylus Annotation Release 100	2020/11/16	41055	23549	5050	na
GCF_000299155.1	PRJNA221636	SAMN00749966	AMGZ00000000.1	representative genome	28737	28737	Elephantulus edwardii	na	Elephantulus edwardi_28Jun2011	latest	Scaffold	Major	Full	2012/10/10	EleEdw1.0	Broad Institute	GCA_000299155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/299/155/GCF_000299155.1_EleEdw1.0	na	na	na	haploid	vertebrate_mammalian	3843982861	3315871847	40.500000	0	8768	288162	NCBI RefSeq	NCBI Elephantulus edwardii Annotation Release 100	2014/02/10	34723	20443	54	na
GCF_023721935.1	PRJNA861302	SAMN13911153	JAJAOB000000000.1	representative genome	29064	29064	Panthera uncia	na	11264	latest	Chromosome	Major	Full	2022/06/16	Puncia_PCG_1.0	Stanford University	GCA_023721935.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/721/935/GCF_023721935.1_Puncia_PCG_1.0	na	na	na	haploid	vertebrate_mammalian	2433972596	2416841207	41.500000	19	2635	2635	NCBI RefSeq	GCF_023721935.1-RS_2023_02	2023/02/27	31171	20201	7174	18431688;22038004
GCF_017311325.1	PRJNA717889	SAMN10734297	JADGMR000000000.1	representative genome	29073	29073	Ursus maritimus	na	PB19	latest	Scaffold	Major	Full	2021/03/09	ASM1731132v1	University of California, Santa Cruz	GCA_017311325.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/311/325/GCF_017311325.1_ASM1731132v1	na	na	na	haploid	vertebrate_mammalian	2330468424	2321053431	42.000000	2	3899	3899	NCBI RefSeq	NCBI Ursus maritimus Annotation Release 101	2021/03/29	30838	20419	6741	11861896
GCF_027574615.1	PRJNA948460	SAMN30608903	JANZWY000000000.1	representative genome	29078	29078	Eptesicus fuscus	na	TK198812	latest	Chromosome	Major	Full	2023/01/09	DD_ASM_mEF_20220401	Bat1K	GCA_027574615.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/574/615/GCF_027574615.1_DD_ASM_mEF_20220401	na	na	na	haploid	vertebrate_mammalian	2008057866	2008029309	43.500000	25	48	48	NCBI RefSeq	GCF_027574615.1-RS_2023_03	2023/03/28	30977	20078	5589	na
GCF_002201575.2	PRJNA392091	SAMN06841387	NINY00000000.2	representative genome	29088	29088	Neomonachus schauinslandi	na	na	latest	Chromosome	Major	Full	2021/10/20	ASM220157v2	Johns Hopkins University	GCA_002201575.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/201/575/GCF_002201575.2_ASM220157v2	na	na	na	haploid	vertebrate_mammalian	2419443398	2376537768	41.500000	18	8094	8094	NCBI RefSeq	NCBI Neomonachus schauinslandi Annotation Release 101	2021/10/28	27736	19838	3122	na
GCF_900497805.2	PRJNA492302	SAMEA4791334	UNPS00000000.2	representative genome	29139	29139	Vombatus ursinus	na	na	latest	Scaffold	Major	Full	2018/12/10	bare-nosed wombat genome assembly	MRC Institute of Genetics and Molecular Medicine, University of Edinburgh	GCA_900497805.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/497/805/GCF_900497805.2_bare-nosed_wombat_genome_assembly	na	na	na	haploid	vertebrate_mammalian	3486580222	3475162115	39.000000	0	15415	15415	NCBI RefSeq	NCBI Vombatus ursinus Annotation Release 100	2019/01/18	31833	21909	3065	11734900;15008398
GCF_003369695.1	PRJNA508959	SAMN08473802	PUFS00000000.2	representative genome	30522	30522	Bos indicus x Bos taurus	breed=Angus x Brahman F1 hybrid	na	latest	Chromosome	Major	Full	2018/11/30	UOA_Brahman_1	University of Adelaide	GCA_003369695.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/369/695/GCF_003369695.1_UOA_Brahman_1	na	na	na	alternate-pseudohaplotype	vertebrate_mammalian	2680953056	2679316559	42.000000	30	1250	1250	NCBI RefSeq	NCBI Bos indicus x Bos taurus Annotation Release 100	2018/12/21	32783	20846	6980	na
GCF_033118175.1	PRJNA1045691	SAMN31886425	JASJUW000000000.1	representative genome	30532	30532	Dama dama	na	Ldn47	latest	Chromosome	Major	Full	2023/11/02	ASM3311817v1	University of Central Lancashire	GCA_033118175.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/118/175/GCF_033118175.1_ASM3311817v1	na	na	na	haploid	vertebrate_mammalian	3104280228	3104275828	42.500000	35	284	284	NCBI RefSeq	GCF_033118175.1-RS_2023_11	2023/11/29	34584	22157	7557	na
GCF_000164845.4	PRJNA221631	SAMN01096418	ABRR00000000.3	representative genome	30538	30538	Vicugna pacos	na	Carlotta (AHFN-0088)	latest	Scaffold	Minor	Full	2019/07/15	VicPac3.2	Deakin University	GCA_000164845.5	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/164/845/GCF_000164845.4_VicPac3.2	na	na	na	haploid	vertebrate_mammalian	2118853581	2030438166	41.500000	37	77388	77388	NCBI RefSeq	NCBI Vicugna pacos Annotation Release 102	2021/05/24	31053	19490	8651	31293619
GCF_000165445.2	PRJNA285159	SAMN06275470	ABDC00000000.3	representative genome	30608	30608	Microcebus murinus	na	mixed	latest	Chromosome	Major	Full	2017/02/06	Mmur_3.0	Baylor College of Medicine	GCA_000165445.3	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/165/445/GCF_000165445.2_Mmur_3.0	na	na	na	haploid	vertebrate_mammalian	2487392024	2386304861	41.000000	33	7677	50982	NCBI RefSeq	NCBI Microcebus murinus Annotation Release 101	2017/02/15	31964	20522	7166	27158869
GCF_000181295.1	PRJNA169348	SAMN02981229	AAQR00000000.3	representative genome	30611	30611	Otolemur garnettii	na	467f Iridium	latest	Scaffold	Major	Full	2011/03/16	OtoGar3	Broad Institute of MIT and Harvard, USA, Cambridge	GCA_000181295.3	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/181/295/GCF_000181295.1_OtoGar3	na	na	na	haploid	vertebrate_mammalian	2519724550	2359530453	41.000000	0	7793	200240	NCBI RefSeq	NCBI Otolemur garnettii Annotation Release 102	2018/01/09	31917	19558	4827	na
GCF_902686445.1	PRJNA823697	SAMEA994726	CACRXI000000000.2	representative genome	30640	30640	Sciurus carolinensis	na	na	latest	Chromosome	Major	Full	2020/07/31	mSciCar1.2	SC	GCA_902686445.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/686/445/GCF_902686445.1_mSciCar1.2	na	na	na	haploid	vertebrate_mammalian	2815397268	2814792737	40.000000	21	752	752	NCBI RefSeq	GCF_902686445.1-RS_2023_03	2023/03/03	37331	21959	6698	na
GCF_027475565.1	PRJNA923316	SAMN29432198	JANJSO000000000.1	representative genome	32536	32536	Acinonyx jubatus	na	Ajub_Pintada_27869175	latest	Chromosome	Major	Full	2022/12/28	VMU_Ajub_asm_v1.0	University of Veterinary Medicine	GCA_027475565.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/475/565/GCF_027475565.1_VMU_Ajub_asm_v1.0	na	na	na	haploid	vertebrate_mammalian	2377417351	2377412951	41.500000	19	195	195	NCBI RefSeq	GCF_027475565.1-RS_2023_04	2023/04/03	33469	19999	9680	na
GCF_019393635.1	PRJNA764759	SAMN18857598	JAHYBR000000000.1	representative genome	33562	33562	Dromiciops gliroides	na	mDroGli1	latest	Chromosome	Major	Full	2021/08/03	mDroGli1.pri	Vertebrate Genomes Project	GCA_019393635.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/393/635/GCF_019393635.1_mDroGli1.pri	na	na	na	haploid	vertebrate_mammalian	3303199800	3300269911	39.000000	7	17	17	NCBI RefSeq	NCBI Dromiciops gliroides Annotation Release 100	2021/09/23	31081	21870	3061	na
GCF_000276665.1	PRJNA210822	SAMN00632093	AGCD00000000.1	representative genome	34839	34839	Chinchilla lanigera	na	Chin_1	latest	Scaffold	Major	Full	2012/08/28	ChiLan1.0	Broad Institute	GCA_000276665.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/276/665/GCF_000276665.1_ChiLan1.0	na	na	na	haploid	vertebrate_mammalian	2390852391	2284276400	41.000000	0	2838	81655	NCBI RefSeq	NCBI Chinchilla lanigera Annotation Release 101	2015/07/27	30122	20537	5689	23607317
GCF_905146905.1	PRJNA955236	SAMEA7690874	CAJHUB000000000.1	representative genome	34880	34880	Nyctereutes procyonoides	na	TBG_1078	latest	Scaffold	Major	Full	2021/02/14	NYPRO_anot_genome	Senckenber Biodiversity and Climate Research Centre Frankfurt	GCA_905146905.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/146/905/GCF_905146905.1_NYPRO_anot_genome	na	na	na	haploid	vertebrate_mammalian	2387080870	2386581102	41.500000	0	810	810	NCBI RefSeq	GCF_905146905.1-RS_2023_04	2023/04/13	29943	20849	4133	na
GCF_003265705.1	PRJNA481736	SAMN09379881	QLOG00000000.1	representative genome	34884	34884	Callorhinus ursinus	na	GAN/ISIS: 27379988/994484	latest	Scaffold	Major	Full	2018/06/26	ASM326570v1	Canada's Genomics Enterprise	GCA_003265705.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/265/705/GCF_003265705.1_ASM326570v1	na	na	na	haploid	vertebrate_mammalian	2706852204	2653011523	41.500000	0	14229	52954	NCBI RefSeq	NCBI Callorhinus ursinus Annotation Release 100	2018/07/18	34855	21632	5666	16815048
GCF_004028035.1	PRJNA518921	SAMN09402722	SBAQ00000000.1	representative genome	34886	34886	Eumetopias jubatus	na	GAN:26980396	latest	Scaffold	Major	Full	2019/01/15	ASM402803v1	Canada's Genomic Enterprise	GCA_004028035.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/028/035/GCF_004028035.1_ASM402803v1	na	na	na	haploid	vertebrate_mammalian	2418246527	2404032933	41.500000	0	7471	24746	NCBI RefSeq	NCBI Eumetopias jubatus Annotation Release 100	2019/02/04	30360	19668	3810	12034869;31248052
GCF_008632895.1	PRJNA578167	SAMN07635206	VSBT00000000.1	representative genome	35658	35658	Mastomys coucha	na	ucsf_1	latest	Chromosome	Major	Full	2019/09/24	UCSF_Mcou_1	University of California, San Francisco	GCA_008632895.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/632/895/GCF_008632895.1_UCSF_Mcou_1	na	na	na	haploid	vertebrate_mammalian	2507168619	2303603146	41.500000	2	27	27	NCBI RefSeq	NCBI Mastomys coucha Annotation Release 100	2019/10/18	37046	20166	10440	31424545
GCF_009829155.1	PRJNA602914	SAMN12611999	WNLY00000000.1	representative genome	36723	36723	Mustela erminea	na	mMusErm1	latest	Chromosome	Major	Full	2020/01/03	mMusErm1.Pri	Vertebrate Genomes Project	GCA_009829155.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/829/155/GCF_009829155.1_mMusErm1.Pri	na	na	na	haploid	vertebrate_mammalian	2445200799	2423716823	41.500000	23	93	93	NCBI RefSeq	NCBI Mustela erminea Annotation Release 100	2020/01/23	34309	20934	8982	na
GCF_016509475.1	PRJNA756971	SAMN16486448	JADZGN000000000.1	representative genome	37029	37029	Prionailurus bengalensis	na	Pbe53	latest	Chromosome	Major	Full	2021/01/06	Fcat_Pben_1.1_paternal_pri	Texas A&M University	GCA_016509475.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/509/475/GCF_016509475.1_Fcat_Pben_1.1_paternal_pri	na	na	na	haploid	vertebrate_mammalian	2435702060	2435689660	42.000000	19	83	122	NCBI RefSeq	NCBI Prionailurus bengalensis Annotation Release 100	2021/08/30	30727	20003	6864	33305796
GCF_006229205.1	PRJNA553468	SAMN11840572	VCRZ00000000.1	representative genome	37032	37032	Suricata suricatta	na	VVHF042	latest	Chromosome	Major	Full	2019/07/03	meerkat_22Aug2017_6uvM2_HiC	DNA Zoo	GCA_006229205.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/229/205/GCF_006229205.1_meerkat_22Aug2017_6uvM2_HiC	na	na	na	haploid	vertebrate_mammalian	2353578744	2346940644	41.500000	18	63791	63791	NCBI RefSeq	NCBI Suricata suricatta Annotation Release 100	2019/07/11	35499	19608	10957	na
GCF_023091745.1	PRJNA909610	SAMN22814979	JAKGDW000000000.1	representative genome	37181	37181	Budorcas taxicolor	na	Tak-1	latest	Chromosome	Major	Full	2022/04/22	Takin1.1	Northwest A&F University	GCA_023091745.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/091/745/GCF_023091745.1_Takin1.1	na	na	na	haploid	vertebrate_mammalian	2851638285	2851562702	43.500000	27	1362	1362	NCBI RefSeq	GCF_023091745.1-RS_2023_02	2023/02/25	28399	20434	4802	na
GCF_000952055.2	PRJNA282745	SAMN03121886	JYKP00000000.2	representative genome	37293	37293	Aotus nancymaae	na	86115	latest	Scaffold	Major	Full	2017/06/09	Anan_2.0	Baylor College of Medicine	GCA_000952055.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/952/055/GCF_000952055.2_Anan_2.0	na	na	na	haploid	vertebrate_mammalian	2861668348	2714423021	40.500000	0	28921	112850	NCBI RefSeq	NCBI Aotus nancymaae Annotation Release 101	2017/06/23	31334	20466	3508	21826638
GCF_002099425.1	PRJNA384067	SAMN06198159	MSTS00000000.1	representative genome	38626	38626	Phascolarctos cinereus	na	Bilbo 61053	latest	Contig	Major	Full	2017/04/18	phaCin_unsw_v4.1	The Earlham Institute	GCA_002099425.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/099/425/GCF_002099425.1_phaCin_unsw_v4.1	na	na	na	haploid	vertebrate_mammalian	3192565135	3192565135	39.000000	0	1906	1906	NCBI RefSeq	NCBI Phascolarctos cinereus Annotation Release 100	2017/04/24	32146	19945	5662	16905872
GCF_903995425.1	PRJNA664182	SAMEA104026389	CAJFAA000000000.1	representative genome	38674	38674	Onychomys torridus	na	na	latest	Chromosome	Major	Full	2020/08/21	mOncTor1.1	SC	GCA_903995425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/995/425/GCF_903995425.1_mOncTor1.1	na	na	na	haploid	vertebrate_mammalian	2468394440	2442231832	42.000000	24	2949	2949	NCBI RefSeq	NCBI Onychomys torridus Annotation Release 100	2020/09/22	28999	20942	3519	na
GCF_016432865.1	PRJNA769689	SAMN16807749	JADWMD000000000.1	representative genome	38775	38775	Antechinus flavipes	ecotype=Samford, QLD, Australia	AdamAnt	latest	Chromosome	Major	Full	2021/01/06	AdamAnt_v2	Nanjing Normal University	GCA_016432865.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/432/865/GCF_016432865.1_AdamAnt_v2	na	na	na	haploid	vertebrate_mammalian	3192643918	3192334918	36.000000	7	485	485	NCBI RefSeq	GCF_016432865.1-RS_2023_02	2023/02/25	27226	20412	4502	na
GCF_016699345.2	PRJNA699579	SAMN16846876	JAEKCL000000000.1	representative genome	39432	27679	Saimiri boliviensis boliviensis	breed=Bolivian squirrel monkey	100643	latest	Scaffold	Minor	Full	2021/01/12	BCM_Sbol_2.1	Baylor College of Medicine Human Genome Sequencing Center	GCA_016699345.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/699/345/GCF_016699345.2_BCM_Sbol_2.1	na	na	na	haploid	vertebrate_mammalian	2650925067	2639187493	41.000000	0	1712	2785	NCBI RefSeq	NCBI Saimiri boliviensis Annotation Release 102	2021/02/12	33199	20987	5633	21443955
GCF_005190385.1	PRJNA542700	SAMN10872456	SIHG00000000.1	representative genome	40151	40151	Monodon monoceros	ecotype=Baffin Bay Population	NGI	latest	Scaffold	Major	Full	2019/05/06	NGI_Narwhal_1	The Narwhal Genome Initiative	GCA_005190385.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/190/385/GCF_005190385.1_NGI_Narwhal_1	na	na	na	haploid	vertebrate_mammalian	2355574979	2344106029	41.000000	0	6972	6972	NCBI RefSeq	NCBI Monodon monoceros Annotation Release 100	2019/05/16	25796	18377	3580	na
GCF_016906955.1	PRJNA826114	SAMN15809474	JACMRZ000000000.1	representative genome	41426	41426	Phacochoerus africanus	na	WHEZ1	latest	Chromosome	Major	Full	2021/02/19	ROS_Pafr_v1	The Roslin Institute	GCA_016906955.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/906/955/GCF_016906955.1_ROS_Pafr_v1	na	na	na	haploid	vertebrate_mammalian	2435083091	2425573090	42.000000	17	194	194	NCBI RefSeq	GCF_016906955.1-RS_2023_03	2023/03/03	27929	20276	4660	na
GCF_008692025.1	PRJNA606521	SAMN12325353	VOSU00000000.1	representative genome	42100	42100	Phocoena sinus	na	mPhoSin1	latest	Chromosome	Major	Full	2019/09/26	mPhoSin1.pri	Vertebrate Genomes Project	GCA_008692025.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/692/025/GCF_008692025.1_mPhoSin1.pri	na	na	na	haploid	vertebrate_mammalian	2371524154	2363478510	41.500000	22	64	64	NCBI RefSeq	NCBI Phocoena sinus Annotation Release 100	2020/02/18	26497	19069	4238	na
GCF_027595985.1	PRJNA953984	SAMN32477717	JAQBIA000000000.1	representative genome	42254	42254	Sorex araneus	na	mSorAra2	latest	Chromosome	Major	Full	2023/01/09	mSorAra2.pri	Vertebrate Genomes Project	GCA_027595985.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/595/985/GCF_027595985.1_mSorAra2.pri	na	na	na	haploid	vertebrate_mammalian	2405993548	2393049584	43.000000	12	65	65	NCBI RefSeq	GCF_027595985.1-RS_2023_04	2023/04/12	28480	20687	3896	na
GCF_949786415.1	PRJNA1009129	SAMEA112839419	CATKUO000000000.1	representative genome	42410	42410	Peromyscus eremicus	na	na	latest	Chromosome	Major	Full	2023/04/08	PerEre_H2_v1	EMBL-EBI, WELLCOME TRUST GENOME CAMPUS, CAMBRIDGE	GCA_949786415.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/949/786/415/GCF_949786415.1_PerEre_H2_v1	na	na	na	haploid	vertebrate_mammalian	2916547091	2916026491	42.500000	24	4296	4296	NCBI RefSeq	GCF_949786415.1-RS_2023_08	2023/08/26	33180	22148	6992	na
GCF_016881025.1	PRJNA714113	SAMN08111062	JAESOR000000000.1	representative genome	43179	43179	Ictidomys tridecemlineatus	na	GS200	latest	Chromosome	Major	Full	2021/02/17	HiC_Itri_2	Stanford University School of Medicine	GCA_016881025.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/881/025/GCF_016881025.1_HiC_Itri_2	na	na	na	haploid	vertebrate_mammalian	2478949113	2311056943	40.000000	1	7131	7131	NCBI RefSeq	NCBI Ictidomys tridecemlineatus Annotation Release 103	2021/03/15	34527	20734	9409	26024127
