##  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
#assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
GCF_032191835.1	PRJNA1026920	SAMN37280769	JAVQKZ000000000.1	representative genome	13085	13085	Heteronotia binoei	ecotype=False Entrance Well	CCM8104	latest	Chromosome	Major	Full	2023/09/29	APGP_CSIRO_Hbin_v1	CSIRO Applied Genomics Initiative	GCA_032191835.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/191/835/GCF_032191835.1_APGP_CSIRO_Hbin_v1	na	na	na	haploid	vertebrate_other	2633446684	2633285884	45.000000	21	660	660	NCBI RefSeq	GCF_032191835.1-RS_2023_10	2023/10/12	25370	20682	3725	17921488
GCF_012275295.1	PRJNA629576	SAMN12623090	JAAVWG000000000.1	representative genome	13146	13146	Melopsittacus undulatus	na	bMelUnd1	latest	Chromosome	Major	Full	2020/04/13	bMelUnd1.mat.Z	G10K	GCA_012275295.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/275/295/GCF_012275295.1_bMelUnd1.mat.Z	na	na	na	haploid	vertebrate_other	1171617451	1168381322	42.000000	32	864	864	NCBI RefSeq	NCBI Melopsittacus undulatus Annotation Release 104	2020/04/30	18613	16458	1879	na
GCF_017639515.1	PRJNA725502	SAMN12629504	JAGDEE000000000.1	representative genome	13397	13397	Carcharodon carcharias	na	sCarCar2	latest	Chromosome	Major	Full	2021/03/30	sCarCar2.pri	Vertebrate Genomes Project	GCA_017639515.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/639/515/GCF_017639515.1_sCarCar2.pri	na	na	na	haploid	vertebrate_other	4286294447	4267144218	45.000000	42	718	718	NCBI RefSeq	NCBI Carcharodon carcharias Annotation Release 100	2021/04/27	25164	19440	4231	23841607
GCF_905237075.1	PRJNA891305	SAMEA8063812	CAJNNU000000000.1	representative genome	13489	13489	Dicentrarchus labrax	na	na	latest	Scaffold	Major	Full	2021/04/24	dlabrax2021	Hellenic Centre for Marine Research, Institute for Marine Biology, Biotechnology and Aquaculture, Heraklion, Crete, Greece	GCA_905237075.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/237/075/GCF_905237075.1_dlabrax2021	na	na	na	haploid	vertebrate_other	695892153	694870088	40.500000	0	302	302	NCBI RefSeq	GCF_905237075.1-RS_2023_02	2023/02/26	30274	23890	5716	25534655
GCF_027409825.1	PRJNA928096	SAMN32224830	JAPYKA000000000.1	representative genome	13676	13676	Scomber japonicus	na	fScoJap1	latest	Chromosome	Major	Full	2022/12/28	fScoJap1.pri	Vertebrate Genomes Project	GCA_027409825.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/409/825/GCF_027409825.1_fScoJap1.pri	na	na	na	haploid	vertebrate_other	828681152	828034052	40.000000	24	360	360	NCBI RefSeq	GCF_027409825.1-RS_2023_02	2023/02/25	32314	23573	8083	na
GCF_963691925.1	PRJNA1066234	SAMEA110450232	CAVNVM000000000.1	representative genome	13677	13677	Scomber scombrus	na	na	latest	Chromosome	Major	Full	2023/12/07	fScoSco1.1	WELLCOME SANGER INSTITUTE	GCA_963691925.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/691/925/GCF_963691925.1_fScoSco1.1	na	na	na	haploid	vertebrate_other	764141294	763843472	40.000000	24	665	665	NCBI RefSeq	GCF_963691925.1-RS_2024_01	2024/01/18	30420	22929	6840	na
GCF_000230535.1	PRJNA221645	SAMN02981371	AGCU00000000.1	representative genome	13735	13735	Pelodiscus sinensis	na	Daiwa-1	latest	Scaffold	Major	Full	2012/07/24	PelSin_1.0	P. sinensis genome project consortium	GCA_000230535.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/230/535/GCF_000230535.1_PelSin_1.0	na	na	na	haploid	vertebrate_other	2202466388	2106622020	44.500000	0	19903	205379	NCBI RefSeq	NCBI Pelodiscus sinensis Annotation Release 102	2018/05/25	24856	19518	4779	23624526
GCF_900747795.2	PRJNA531901	SAMEA104026374	CAADRL000000000.3	representative genome	27687	27687	Erpetoichthys calabaricus	na	na	latest	Chromosome	Major	Full	2021/07/07	fErpCal1.3	Wellcome Sanger Institute	GCA_900747795.4	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/747/795/GCF_900747795.2_fErpCal1.3	na	na	na	haploid	vertebrate_other	3613534470	3583826813	39.500000	18	168	168	NCBI RefSeq	GCF_900747795.2-RS_2023_02	2023/02/27	27285	22075	4399	na
GCF_963854185.1	PRJNA1066300	SAMEA111562172	CAWKYN000000000.1	representative genome	27697	27697	Sardina pilchardus	na	na	latest	Chromosome	Major	Full	2023/12/14	fSarPil1.1	WELLCOME SANGER INSTITUTE	GCA_963854185.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/854/185/GCF_963854185.1_fSarPil1.1	na	na	na	haploid	vertebrate_other	869396467	869065667	44.500000	24	240	240	NCBI RefSeq	GCF_963854185.1-RS_2024_01	2024/01/18	44556	26477	17655	na
GCF_014851395.1	PRJNA687018	SAMN15299117	JACBYK000000000.1	representative genome	27706	27706	Micropterus salmoides	ecotype=aquatic	LMB-PRFRI	latest	Scaffold	Major	Full	2020/10/05	ASM1485139v1	Biozeron Shenzhen Inc.	GCA_014851395.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/851/395/GCF_014851395.1_ASM1485139v1	na	na	na	haploid	vertebrate_other	963597430	962142930	41.000000	0	4752	4752	NCBI RefSeq	NCBI Micropterus salmoides Annotation Release 100	2020/12/22	37622	27179	8189	16705079;32985096
GCF_963576545.1	PRJNA1040927	SAMEA112765706	CAUYVP000000000.1	representative genome	27771	27771	Limanda limanda	na	na	latest	Chromosome	Major	Full	2023/11/03	fLimLim1.1	WELLCOME SANGER INSTITUTE	GCA_963576545.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/576/545/GCF_963576545.1_fLimLim1.1	na	na	na	haploid	vertebrate_other	717580706	717525706	42.500000	23	338	338	NCBI RefSeq	GCF_963576545.1-RS_2023_11	2023/11/17	33112	22769	9537	na
GCF_009764565.3	PRJNA655518	SAMN12629498	WSPL00000000.4	representative genome	27794	27794	Dermochelys coriacea	na	rDerCor1	latest	Chromosome	Major	Full	2021/08/25	rDerCor1.pri.v4	G10K	GCA_009764565.4	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/764/565/GCF_009764565.3_rDerCor1.pri.v4	na	na	na	haploid	vertebrate_other	2164762090	2159167494	43.500000	28	40	40	NCBI RefSeq	NCBI Dermochelys coriacea Annotation Release 101	2021/09/02	27589	18775	7949	na
GCF_035594765.1	PRJNA1071582	SAMN37993897	JAWQEF000000000.1	representative genome	28377	28377	Anolis carolinensis	na	JA03-04	latest	Chromosome	Major	Full	2024/01/12	rAnoCar3.1.pri	Louisiana State University	GCA_035594765.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/594/765/GCF_035594765.1_rAnoCar3.1.pri	na	na	na	haploid	vertebrate_other	1850740401	1820733924	40.500000	8	211	211	NCBI RefSeq	GCF_035594765.1-RS_2024_02	2024/02/01	27148	20447	6039	na
GCF_000732505.1	PRJNA308224	SAMN02736898	JPKM00000000.1	representative genome	28743	28743	Cyprinodon variegatus	na	N-32	latest	Scaffold	Major	Full	2015/10/01	C_variegatus-1.0	Aquatic Genome Models	GCA_000732505.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/732/505/GCF_000732505.1_C_variegatus-1.0	na	na	na	haploid	vertebrate_other	1035167975	899524266	38.000000	0	9258	110958	NCBI RefSeq	NCBI Cyprinodon variegatus Annotation Release 100	2016/01/08	24678	23277	1034	na
GCF_019176455.1	PRJNA767562	SAMN15430148	JAGKHQ000000000.1	representative genome	28829	28829	Solea senegalensis	na	Sse05_10M	latest	Chromosome	Major	Full	2021/07/09	IFAPA_SoseM_1	IFAPA	GCA_019176455.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/176/455/GCF_019176455.1_IFAPA_SoseM_1	na	na	na	haploid	vertebrate_other	603518608	603453167	41.000000	21	1936	1936	NCBI RefSeq	NCBI Solea senegalensis Annotation Release 100	2021/09/30	29174	23383	5440	17454000;34188074
GCF_902362185.1	PRJNA564626	SAMEA5159473	CABIVN000000000.1	representative genome	29144	29144	Chanos chanos	na	na	latest	Chromosome	Major	Full	2019/08/14	fChaCha1.1	SC	GCA_902362185.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/362/185/GCF_902362185.1_fChaCha1.1	na	na	na	haploid	vertebrate_other	656912816	652682485	41.500000	16	30	30	NCBI RefSeq	NCBI Chanos chanos Annotation Release 100	2019/09/10	26078	23173	2102	12664166
GCF_963692335.1	PRJNA1066317	SAMEA14448128	CAVNYC000000000.1	representative genome	29151	29151	Osmerus eperlanus	na	na	latest	Chromosome	Major	Full	2023/12/11	fOsmEpe2.1	WELLCOME SANGER INSTITUTE	GCA_963692335.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/692/335/GCF_963692335.1_fOsmEpe2.1	na	na	na	haploid	vertebrate_other	508721272	508228872	45.500000	28	1007	1007	NCBI RefSeq	GCF_963692335.1-RS_2024_01	2024/01/19	34446	23565	10369	na
GCF_014858855.1	PRJNA769289	SAMN14734018	JABFFT000000000.1	representative genome	30331	30331	Bufo gargarizans	na	SCDJY-AF-19	latest	Chromosome	Major	Full	2020/10/21	ASM1485885v1	Chengdu Institute of Biology, CAS	GCA_014858855.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/858/855/GCF_014858855.1_ASM1485885v1	na	na	na	haploid	vertebrate_other	4545465442	4464011074	44.500000	11	747	747	NCBI RefSeq	NCBI Bufo gargarizans Annotation Release 100	2021/10/07	27589	22033	4364	16920409
GCF_019238085.1	PRJNA752366	SAMN12859112	JAHKMA000000000.1	representative genome	30410	30410	Lagopus leucura	na	7727_CA_CO	latest	Scaffold	Major	Full	2021/07/15	USGS_WTPT01	United States Geological Survey	GCA_019238085.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/238/085/GCF_019238085.1_USGS_WTPT01	na	na	na	haploid	vertebrate_other	1016020572	991871408	41.500000	0	7343	7343	NCBI RefSeq	NCBI Lagopus leucura Annotation Release 100	2021/08/05	19506	15998	3357	na
GCF_000692075.1	PRJNA263612	SAMN02302474	JMFL00000000.1	representative genome	30419	30419	Opisthocomus hoazin	na	BGI_N306	latest	Scaffold	Major	Full	2014/05/19	ASM69207v1	BGI	GCA_000692075.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/692/075/GCF_000692075.1_ASM69207v1	na	na	na	haploid	vertebrate_other	1203712246	1142165867	42.500000	0	10256	109627	NCBI RefSeq	NCBI Opisthocomus hoazin Annotation Release 100	2014/10/27	13531	13333	74	25504712
GCF_027477595.1	PRJNA1018583	SAMN28453576	JAPYKC000000000.1	representative genome	30427	30427	Haemorhous mexicanus	na	bHaeMex1	latest	Chromosome	Major	Full	2022/12/29	bHaeMex1.pri	Vertebrate Genomes Project	GCA_027477595.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/477/595/GCF_027477595.1_bHaeMex1.pri	na	na	na	haploid	vertebrate_other	1148216196	1137009051	43.000000	41	183	183	NCBI RefSeq	GCF_027477595.1-RS_2023_09	2023/09/21	19965	16679	2947	22018543
GCF_000690835.1	PRJNA261828	SAMN02324803	JJRN00000000.1	representative genome	30455	30455	Fulmarus glacialis	na	BGI_N327	latest	Scaffold	Major	Full	2014/05/13	ASM69083v1	BGI	GCA_000690835.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/690/835/GCF_000690835.1_ASM69083v1	na	na	na	haploid	vertebrate_other	1141395646	1135628672	41.000000	0	57389	112214	NCBI RefSeq	NCBI Fulmarus glacialis Annotation Release 100	2014/10/07	15409	15108	139	25504712
GCF_003342845.1	PRJNA484763	SAMN08476459	PTEW00000000.1	representative genome	30464	30464	Nothoprocta perdicaria	na	Ctin4	latest	Scaffold	Major	Full	2018/07/26	notPer1	Harvard University	GCA_003342845.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/342/845/GCF_003342845.1_notPer1	na	na	na	haploid	vertebrate_other	965904370	953686474	42.000000	0	2217	2217	NCBI RefSeq	NCBI Nothoprocta perdicaria Annotation Release 100	2018/08/06	18157	15074	3021	30948549
GCF_002922805.2	PRJNA436980	SAMN07596545	NVQA00000000.2	representative genome	30732	30732	Oryzias melastigma	strain=HK-1	na	latest	Chromosome	Major	Full	2020/04/13	ASM292280v2	Sungkyunkwan University	GCA_002922805.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/922/805/GCF_002922805.2_ASM292280v2	na	na	na	haploid	vertebrate_other	778686656	738226724	39.000000	24	8492	8492	NCBI RefSeq	NCBI Oryzias melastigma Annotation Release 101	2020/09/24	28599	23519	4767	22708854;29451363;31530635
GCF_901000725.2	PRJNA543527	SAMEA104384834	CAAJGN000000000.2	representative genome	31033	31033	Takifugu rubripes	na	na	latest	Chromosome	Major	Full	2019/06/05	fTakRub1.2	SC	GCA_901000725.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/000/725/GCF_901000725.2_fTakRub1.2	na	na	na	haploid	vertebrate_other	384110215	380421686	45.500000	22	127	127	NCBI RefSeq	NCBI Takifugu rubripes Annotation Release 103	2019/06/20	27412	22076	4718	12354650
GCF_013100865.1	PRJNA634151	SAMN12189062	VIRI00000000.1	representative genome	31138	34903	Trachemys scripta elegans	na	TJP31775	latest	Chromosome	Major	Full	2020/05/15	CAS_Tse_1.0	California Academy of Sciences	GCA_013100865.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/100/865/GCF_013100865.1_CAS_Tse_1.0	na	na	na	haploid	vertebrate_other	2126182493	2044043506	44.000000	25	137	137	NCBI RefSeq	NCBI Trachemys scripta elegans Annotation Release 100	2020/05/27	22456	18662	3092	32227195;19030769
GCF_001444195.1	PRJNA516883	SAMN03922721	LNCC00000000.2	representative genome	32473	32473	Xiphophorus couchianus	na	na	latest	Chromosome	Major	Full	2018/09/19	X_couchianus-1.0	McDonnell Genome Institute - Washington University School of Medicine	GCA_001444195.3	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/444/195/GCF_001444195.1_X_couchianus-1.0	na	na	na	haploid	vertebrate_other	688524871	687493409	39.000000	24	67	67	NCBI RefSeq	NCBI Xiphophorus couchianus Annotation Release 101	2019/01/28	28980	22784	5786	26403180;26742787
GCF_000239395.1	PRJNA232513	SAMN00139653	AFNY00000000.1	representative genome	32507	32507	Neolamprologus brichardi	na	N.brichardi 1_Salsburger	latest	Scaffold	Major	Full	2011/12/22	NeoBri1.0	Broad Institute	GCA_000239395.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/239/395/GCF_000239395.1_NeoBri1.0	na	na	na	haploid	vertebrate_other	847893845	685907315	40.500000	0	9098	118196	NCBI RefSeq	NCBI Neolamprologus brichardi Annotation Release 101	2020/08/19	26286	23927	1891	17263894;25186727
GCF_019740435.1	PRJNA765034	SAMN13752108	JAAAQJ000000000.1	representative genome	33528	33528	Gambusia affinis	na	na	latest	Chromosome	Major	Full	2021/08/25	SWU_Gaff_1.0	Southwest University	GCA_019740435.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/740/435/GCF_019740435.1_SWU_Gaff_1.0	na	na	na	haploid	vertebrate_other	680149392	662579534	39.000000	24	36	36	NCBI RefSeq	NCBI Gambusia affinis Annotation Release 100	2021/09/22	28138	23148	4590	12470944;32852039
GCF_018139145.2	PRJNA789573	SAMN18477433	JAGKTE000000000.2	representative genome	33616	33616	Gymnogyps californianus	na	813	latest	Chromosome	Major	Full	2022/09/01	ASM1813914v2	University of California San Francisco	GCA_018139145.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/139/145/GCF_018139145.2_ASM1813914v2	na	na	na	haploid	vertebrate_other	1240248578	1239932578	42.000000	30	542	542	NCBI RefSeq	GCF_018139145.2-RS_2023_02	2023/02/26	17498	15144	1888	33989525
GCF_018492685.1	PRJNA736150	SAMN18857608	JAHDTN000000000.1	representative genome	34773	34773	Alosa sapidissima	na	fAloSap1	latest	Chromosome	Major	Full	2021/05/25	fAloSap1.pri	Vertebrate Genomes Project	GCA_018492685.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/492/685/GCF_018492685.1_fAloSap1.pri	na	na	na	haploid	vertebrate_other	903564947	898569135	43.000000	24	73	73	NCBI RefSeq	NCBI Alosa sapidissima Annotation Release 100	2021/06/09	47628	25730	21044	21314242
GCF_004916995.1	PRJNA647910	SAMN11399929	SSXF00000000.1	representative genome	34816	34816	Morone saxatilis	na	NCDOM2014	latest	Scaffold	Major	Full	2019/04/26	NCSU_SB_2.0	North Carolina State University	GCA_004916995.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/916/995/GCF_004916995.1_NCSU_SB_2.0	na	na	na	haploid	vertebrate_other	598109547	592964731	40.000000	0	629	629	NCBI RefSeq	NCBI Morone saxatilis Annotation Release 100	2020/07/22	23020	21640	1100	na
GCF_009769535.1	PRJNA602516	SAMN12629499	WNNA00000000.1	representative genome	35005	35005	Thamnophis elegans	na	rThaEle1	latest	Chromosome	Major	Full	2019/12/23	rThaEle1.pri	Vertebrate Genomes Project	GCA_009769535.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/769/535/GCF_009769535.1_rThaEle1.pri	na	na	na	haploid	vertebrate_other	1672190305	1634004602	41.000000	18	365	365	NCBI RefSeq	NCBI Thamnophis elegans Annotation Release 100	2020/01/22	21688	18900	2051	na
GCF_001077635.1	PRJNA294278	SAMN03759628	LFLD00000000.1	representative genome	35019	35019	Thamnophis sirtalis	na	EDBJR-23777	latest	Scaffold	Major	Full	2015/06/26	Thamnophis_sirtalis-6.0	The Genome Institute at Washington University School of Medicine (WUGSC)	GCA_001077635.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/077/635/GCF_001077635.1_Thamnophis_sirtalis-6.0	na	na	na	haploid	vertebrate_other	1424897867	1122701795	40.000000	0	7930	175977	NCBI RefSeq	NCBI Thamnophis sirtalis Annotation Release 100	2015/09/02	20076	18565	1047	na
GCF_028554395.1	PRJNA981463	SAMN32236640	JAPVOL000000000.1	representative genome	35540	35540	Pezoporus wallicus	ecotype=Strahan	ANWC-B61680	latest	Contig	Major	Full	2023/02/08	APGP_CSIRO_Pwel_v1	Rahul Vivek Rane	GCA_028554395.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/554/395/GCF_028554395.1_APGP_CSIRO_Pwel_v1	na	na	na	haploid	vertebrate_other	1141458063	1141458063	42.000000	0	8090	8090	NCBI RefSeq	GCF_028554395.1-RS_2023_06	2023/06/12	19793	16257	3267	na
GCF_004010195.1	PRJNA762070	SAMN09508879	QPFF00000000.1	representative genome	36176	36176	Chiloscyllium plagiosum	na	BGI_BamShark_2017	latest	Chromosome	Major	Full	2019/01/10	ASM401019v1	BGI	GCA_004010195.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/010/195/GCF_004010195.1_ASM401019v2	na	na	na	haploid	vertebrate_other	3556460701	3352365416	42.000000	51	101976	101976	NCBI RefSeq	NCBI Chiloscyllium plagiosum Annotation Release 100	2021/09/13	26358	19916	5578	na
GCF_000687375.1	PRJNA253833	SAMN02339887	JJRG00000000.1	representative genome	36300	36300	Pelecanus crispus	na	BGI_N334	latest	Scaffold	Major	Full	2014/05/09	ASM68737v1	BGI	GCA_000687375.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/687/375/GCF_000687375.1_ASM68737v1	na	na	na	haploid	vertebrate_other	1160924693	1156708760	41.500000	0	63982	121562	NCBI RefSeq	NCBI Pelecanus crispus Annotation Release 100	2014/10/03	15587	15254	142	25504712
GCF_001649575.2	PRJNA679609	SAMN04622665	LWHD00000000.2	representative genome	37003	37003	Kryptolebias marmoratus	na	JLee-2015	latest	Chromosome	Major	Full	2020/11/16	ASM164957v2	Washington State University	GCA_001649575.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/649/575/GCF_001649575.2_ASM164957v2	na	na	na	haploid	vertebrate_other	680638340	641824172	40.000000	24	299	299	NCBI RefSeq	NCBI Kryptolebias marmoratus Annotation Release 102	2020/11/24	25206	22200	2733	11738812
GCF_030936135.1	PRJNA1021185	SAMN37096312	JAVGIZ000000000.1	representative genome	37040	37040	Gavia stellata	na	bGavSte3	latest	Chromosome	Major	Full	2023/08/30	bGavSte3.hap2	Vertebrate Genomes Project	GCA_030936135.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/936/135/GCF_030936135.1_bGavSte3.hap2	na	na	na	haploid	vertebrate_other	1321270170	1321220370	43.000000	44	1185	1185	NCBI RefSeq	GCF_030936135.1-RS_2023_09	2023/09/26	17980	16399	1267	na
GCF_000455745.1	PRJNA221633	SAMN02981559	AVPB00000000.1	representative genome	38654	38654	Alligator sinensis	na	na	latest	Scaffold	Major	Full	2013/08/29	ASM45574v1	BGI-shenzhen	GCA_000455745.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/455/745/GCF_000455745.1_ASM45574v1	na	na	na	haploid	vertebrate_other	2270550999	2198585703	44.500000	0	9316	177281	NCBI RefSeq	NCBI Alligator sinensis Annotation Release 102	2018/05/25	24654	19129	4171	na
GCF_020745825.1	PRJNA942290	SAMN19590559	JAIWQD000000000.1	representative genome	39638	39638	Agelaius phoeniceus	na	BioBank_ID:100140	latest	Chromosome	Major	Full	2023/03/15	Agelaius phoeniceus 1.1	Brood Parasitic Bird Genomes Consortium	GCA_020745825.3	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/745/825/GCF_020745825.1_Agelaius_phoeniceus_1.1	na	na	na	haploid	vertebrate_other	1188530404	1188478804	43.000000	37	440	515	NCBI RefSeq	GCF_020745825.1-RS_2023_03	2023/03/22	18121	16104	1646	23000817
GCF_028551555.1	PRJNA944208	SAMN32379461	JAQBSC000000000.1	representative genome	40204	40204	Melozone crissalis	strain=CALT, /ecotype=California	na	latest	Contig	Major	Full	2023/02/08	PUWL_Pcris_2	Purdue University	GCA_028551555.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/551/555/GCF_028551555.1_PUWL_Pcris_2	na	na	na	haploid	vertebrate_other	1412182309	1412182309	44.000000	0	627	627	NCBI RefSeq	GCF_028551555.1-RS_2023_03	2023/03/14	18501	16281	1391	na
GCF_902827165.1	PRJNA629536	SAMEA104132834	CADEHM000000000.1	representative genome	40690	40690	Trematomus bernacchii	na	na	latest	Scaffold	Major	Full	2020/04/15	fTreBer1.1	SC	GCA_902827165.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/827/165/GCF_902827165.1_fTreBer1.1	na	na	na	haploid	vertebrate_other	867125071	867007390	41.000000	0	864	864	NCBI RefSeq	NCBI Trematomus bernacchii Annotation Release 100	2020/05/01	32112	25524	5527	na
GCF_002260705.1	PRJNA412910	SAMD00083043	BDQW00000000.1	representative genome	41447	41447	Seriola dumerili	na	Sdu_G_001	latest	Scaffold	Major	Full	2017/08/03	Sdu_1.0	Genomic breeding group, Research Center for Aquatic Breeding, National Research Institute of aquaculture, FRA	GCA_002260705.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/260/705/GCF_002260705.1_Sdu_1.0	na	na	na	haploid	vertebrate_other	677669644	672111389	41.000000	0	34655	34655	NCBI RefSeq	NCBI Seriola dumerili Annotation Release 100	2017/10/02	24214	22018	1819	29785397
GCF_015220715.1	PRJNA675604	SAMN12623623	JADFAU000000000.1	representative genome	42514	42514	Pygocentrus nattereri	na	fPygNat1	latest	Chromosome	Major	Full	2020/11/03	fPygNat1.pri	Vertebrate Genomes Project	GCA_015220715.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/220/715/GCF_015220715.1_fPygNat1.pri	na	na	na	haploid	vertebrate_other	1222050449	1211891265	40.500000	30	55	55	NCBI RefSeq	NCBI Pygocentrus nattereri Annotation Release 101	2020/11/10	30575	25548	4117	na
GCF_904425465.1	PRJNA667941	SAMEA7302664	CAJGBK000000000.1	representative genome	42526	42526	Colossoma macropomum	na	na	latest	Scaffold	Major	Full	2020/09/25	Colossoma_macropomum	WELLCOME TRUST SANGER INSTITUTE	GCA_904425465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/425/465/GCF_904425465.1_Colossoma_macropomum	na	na	na	haploid	vertebrate_other	1221847006	1221809066	39.500000	0	1269	1269	NCBI RefSeq	NCBI Colossoma macropomum Annotation Release 100	2020/10/08	31149	26670	3279	na
GCF_023856365.1	PRJNA854133	SAMN28860763	JAMWYG000000000.1	representative genome	42636	42636	Brienomyrus brachyistius	na	T26	latest	Chromosome	Major	Full	2022/06/28	BBRACH_0.4	Michigan State University	GCA_023856365.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/856/365/GCF_023856365.1_BBRACH_0.4	na	na	na	haploid	vertebrate_other	988088817	987976265	44.000000	25	1425	1425	NCBI RefSeq	NCBI Brienomyrus brachyistius Annotation Release 100	2022/06/30	48042	25637	21084	na
GCF_015227805.2	PRJNA713843	SAMN14675488	JADDRP000000000.3	representative genome	43150	43150	Hirundo rustica	na	bHirRus1	latest	Chromosome	Major	Full	2021/11/30	bHirRus1.pri.v3	Vertebrate Genomes Project	GCA_015227805.3	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/227/805/GCF_015227805.2_bHirRus1.pri.v3	na	na	na	haploid	vertebrate_other	1105955550	1080421139	42.500000	41	617	617	NCBI RefSeq	GCF_015227805.2-RS_2023_07	2023/07/19	18409	15517	2648	na
GCF_900408965.1	PRJNA704661	SAMEA104026415	OVJJ00000000.1	representative genome	43689	43689	Simochromis diagramma	na	na	latest	Scaffold	Major	Full	2018/06/18	fSimDia1.1	SC	GCA_900408965.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/408/965/GCF_900408965.1_fSimDia1.1	na	na	na	haploid	vertebrate_other	848827444	848788440	41.000000	0	823	823	NCBI RefSeq	NCBI Simochromis diagramma Annotation Release 100	2021/02/24	33618	26330	6352	na
GCF_001952655.1	PRJNA380265	SAMN06219872	AONE00000000.1	representative genome	43700	43700	Monopterus albus	na	na	latest	Scaffold	Major	Full	2017/01/17	M_albus_1.0	Wuhan University	GCA_001952655.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/952/655/GCF_001952655.1_M_albus_1.0	na	na	na	haploid	vertebrate_other	684127526	629299392	41.000000	0	20621	71878	NCBI RefSeq	NCBI Monopterus albus Annotation Release 100	2017/03/23	24079	21356	2326	24846630;11606696;29688346
