##  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
#assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
GCF_019578655.1	PRJNA838012	SAMN13269094	JAABNL000000000.1	representative genome	3988	3988	Ricinus communis	ecotype=wild-type	WT05	latest	Chromosome	Major	Full	2021/08/12	ASM1957865v1	Wuhan Botanical Garden, University of Chinese Academy of Sciences	GCA_019578655.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/578/655/GCF_019578655.1_ASM1957865v1	na	na	na	haploid	plant	315619833	315454833	33.000000	10	140	140	NCBI RefSeq	NCBI Ricinus communis Annotation Release 102	2022/05/18	25340	20511	3645	34339842
GCF_002878395.1	PRJNA814299	SAMN06445824	NPHV00000000.1	representative genome	4072	4072	Capsicum annuum	cultivar=UCD-10X-F1	na	latest	Chromosome	Major	Full	2018/01/30	UCD10Xv1.1	University of California, Davis	GCA_002878395.3	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/878/395/GCF_002878395.1_UCD10Xv1.1	na	na	na	haploid	plant	3211819707	3124034419	35.000000	12	81200	81200	NCBI RefSeq	NCBI Capsicum annuum Annotation Release 101	2022/03/14	48341	32202	10390	20978766;29423234
GCF_000188115.5	PRJNA66163	SAMN02981290	AEKE00000000.3	representative genome	4081	4081	Solanum lycopersicum	cultivar=Heinz 1706	na	latest	Chromosome	Minor	Full	2018/04/18	SL3.1	Solanaceae Genomics Project	GCA_000188115.4	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/188/115/GCF_000188115.5_SL3.1	na	na	na	haploid	plant	827361276	746043404	34.000000	12	3064	3064	NCBI RefSeq	NCBI Solanum lycopersicum Annotation Release 103	2018/08/08	31217	25557	4396	na
GCF_000393655.1	PRJNA257217	SAMN02981529	ASAF00000000.1	representative genome	4096	4096	Nicotiana sylvestris	na	na	latest	Scaffold	Major	Full	2013/05/16	Nsyl	Philip Morris International R&D	GCA_000393655.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/393/655/GCF_000393655.1_Nsyl	na	na	na	haploid	plant	2221831232	2047732936	39.000000	0	253917	392997	NCBI RefSeq	NCBI Nicotiana sylvestris Annotation Release 100	2014/10/16	40466	33779	4713	16435119;23773524
GCF_000715135.1	PRJNA319578	SAMN02316627	AYMY00000000.1	representative genome	4097	4097	Nicotiana tabacum	cultivar=TN90	na	latest	Scaffold	Major	Full	2014/05/29	Ntab-TN90	Philip Morris International R&D	GCA_000715135.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/715/135/GCF_000715135.1_Ntab-TN90	na	na	na	haploid	plant	3642884816	3537432225	39.000000	0	168245	292599	NCBI RefSeq	NCBI Nicotiana tabacum Annotation Release 100	2016/04/26	74273	61780	9090	8845963;1708498;24807620;15583938;2057370
GCF_000390325.2	PRJNA257218	SAMN02981530	ASAG00000000.1	representative genome	4098	4098	Nicotiana tomentosiformis	na	na	latest	Scaffold	Minor	Full	2013/05/16	Ntom_v01	Philip Morris International R&D	GCA_000390325.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/390/325/GCF_000390325.2_Ntom_v01	na	na	na	haploid	plant	1688310576	1642577390	39.000000	0	159547	215608	NCBI RefSeq	NCBI Nicotiana tomentosiformis Annotation Release 102	2020/04/15	45485	31842	11549	23773524;16435119
GCF_000226075.1	PRJNA225997	SAMN02981305	AEWC00000000.1	representative genome	4113	4113	Solanum tuberosum	cultivar=DM 1-3 516 R44	na	latest	Scaffold	Major	Full	2011/09/19	SolTub_3.0	Potato Genome Sequencing Consortium	GCA_000226075.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/226/075/GCF_000226075.1_SolTub_3.0	na	na	na	haploid	plant	705779115	663134508	35.000000	0	14853	60068	NCBI RefSeq	NCBI Solanum tuberosum Annotation Release 101	2015/12/11	32875	28411	2433	21743474
GCF_000504015.1	PRJNA285087	SAMN02742818	APLE00000000.1	representative genome	4155	4155	Erythranthe guttata	cultivar=IM62	na	latest	Scaffold	Major	Full	2014/04/02	Mimgu1_0	DOE Joint Genome Institute	GCA_000504015.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/504/015/GCF_000504015.1_Mimgu1_0	na	na	na	haploid	plant	321641293	300636805	35.500000	0	2211	17739	NCBI RefSeq	NCBI Erythranthe guttata Annotation Release 100	2015/06/03	29720	27273	1587	22534162;24225854
GCF_000512975.1	PRJNA268358	SAMN02981519	APMJ00000000.1	representative genome	4182	4182	Sesamum indicum	cultivar=Zhongzhi No. 13	na	latest	Chromosome	Major	Full	2014/01/06	S_indicum_v1.0	Oil Crops Research Institute of the Chinese Academy of Agricultural Sciences	GCA_000512975.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/512/975/GCF_000512975.1_S_indicum_v1.0	na	na	na	haploid	plant	274906174	270333346	35.000000	16	16368	26175	NCBI RefSeq	NCBI Sesamum indicum Annotation Release 101	2017/03/30	26667	24075	1998	22606240;24576357
GCF_002127325.2	PRJNA396063	SAMN05868438	MNCJ00000000.2	representative genome	4232	4232	Helianthus annuus	cultivar=XRQ/B	na	latest	Chromosome	Major	Full	2020/07/15	HanXRQr2.0-SUNRISE	International Consortium for Sunflower Genomics	GCA_002127325.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/127/325/GCF_002127325.2_HanXRQr2.0-SUNRISE	na	na	na	haploid	plant	3009595538	2947692501	38.500000	17	332	332	NCBI RefSeq	NCBI Helianthus annuus Annotation Release 101	2020/08/11	83308	57237	23778	24245977;28538728
GCF_002870075.4	PRJNA432228	SAMN33010172	NBSK00000000.2	representative genome	4236	4236	Lactuca sativa	cultivar=Salinas	na	latest	Chromosome	Major	Full	2022/11/23	Lsat_Salinas_v11	Lettuce Genome Sequencing Consortium	GCA_002870075.4	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/870/075/GCF_002870075.4_Lsat_Salinas_v11	na	na	na	haploid	plant	2589853228	2588515351	38.000000	9	91	91	NCBI RefSeq	GCF_002870075.4-RS_2022_12	2022/12/16	51651	36855	12130	31469821;28401891
GCF_030987335.1	PRJNA1018582	SAMN36025967	JAUGWY000000000.1	representative genome	4283	4283	Cornus florida	cultivar=Cherokee Brave	na	latest	Scaffold	Major	Full	2023/08/30	ASM3098733v1	University of Tennessee, Knoxville	GCA_030987335.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/987/335/GCF_030987335.1_ASM3098733v1	na	na	na	haploid	plant	1253041134	1252993134	36.000000	0	363	363	NCBI RefSeq	GCF_030987335.1-RS_2023_09	2023/09/21	50513	33670	10887	na
GCF_000365185.1	PRJNA264089	SAMN02054413	AQOG00000000.1	representative genome	4432	4432	Nelumbo nucifera	cultivar=China Antique	na	latest	Scaffold	Major	Full	2013/08/08	Chinese Lotus 1.1	University of Illinois at Urbana-Champaign	GCA_000365185.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/365/185/GCF_000365185.1_Chinese_Lotus_1.1	na	na	na	haploid	plant	804484421	707596725	38.500000	0	3602	58427	NCBI RefSeq	NCBI Nelumbo nucifera Annotation Release 101	2016/11/10	28312	24073	2764	23663246
GCF_004153795.1	PRJNA524157	SAMN06329939	SDRB00000000.1	representative genome	4442	4442	Camellia sinensis	cultivar=Shuchazao	na	latest	Scaffold	Major	Full	2019/02/11	AHAU_CSS_1	Anhui Agricultural University	GCA_004153795.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/153/795/GCF_004153795.1_AHAU_CSS_1	na	na	na	haploid	plant	3105212962	2860303599	38.000000	0	14027	14027	NCBI RefSeq	NCBI Camellia sinensis Annotation Release 100	2019/02/26	68531	50838	11498	29678829
GCF_019359855.1	PRJNA893632	SAMN17257337	JAEVFB000000000.1	representative genome	4522	4522	Lolium perenne	na	Kyuss_39	latest	Chromosome	Major	Full	2021/07/28	MPB_Lper_Kyuss_1697	ETH Zurich	GCA_019359855.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/359/855/GCF_019359855.1_MPB_Lper_Kyuss_1697	na	na	na	haploid	plant	2276788877	2276765077	44.500000	7	1677	1677	NCBI RefSeq	NCBI Lolium perenne Annotation Release 100	2022/10/26	57733	40142	14581	34247248
GCF_000231095.2	PRJNA232125	SAMN02981362	AGAT00000000.2	representative genome	4533	4533	Oryza brachyantha	na	na	latest	Chromosome	Major	Full	2021/03/10	ObraRS2	The Institute of Genetics and Developmental Biology	GCA_000231095.3	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/231/095/GCF_000231095.2_ObraRS2	na	na	na	haploid	plant	263195077	263193677	41.500000	12	73	73	NCBI RefSeq	NCBI Oryza brachyantha Annotation Release 102	2021/04/01	27042	23334	2493	23481403
GCF_000147395.1	PRJNA902317	SAMN02981267	ADWL00000000.2	representative genome	4538	4538	Oryza glaberrima	na	na	latest	Chromosome	Major	Full	2021/03/10	OglaRS2	The Oryza Map Alignment Project (OMAP)	GCA_000147395.3	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/147/395/GCF_000147395.1_OglaRS2	na	na	na	haploid	plant	347321046	347319746	43.000000	12	72	72	NCBI RefSeq	NCBI Oryza glaberrima Annotation Release 100	2022/11/18	34185	27018	4222	24690362
GCF_000263155.2	PRJNA207554	SAMN02981383	AGNK00000000.2	representative genome	4555	4555	Setaria italica	strain=Yugu1	na	latest	Chromosome	Major	Full	2015/10/30	Setaria_italica_v2.0	JGI-PGF	GCA_000263155.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/263/155/GCF_000263155.2_Setaria_italica_v2.0	na	na	na	haploid	plant	405732883	400908904	46.000000	9	336	6778	NCBI RefSeq	NCBI Setaria italica Annotation Release 103	2017/10/11	32124	27505	2618	22580951
GCF_005286985.1	PRJNA633601	SAMN05660902	SNSE00000000.1	representative genome	4556	4556	Setaria viridis	cultivar=A10	na	latest	Chromosome	Major	Full	2019/05/14	Setaria_viridis_v2.0	DOE Joint Genome Institute	GCA_005286985.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/286/985/GCF_005286985.1_Setaria_viridis_v2.0	na	na	na	haploid	plant	395731502	395121502	46.000000	9	75	75	NCBI RefSeq	NCBI Setaria viridis Annotation Release 100	2020/05/21	34248	28032	4220	26305916
GCF_000003195.3	PRJNA38691	SAMN02953738	ABXC00000000.3	representative genome	4558	4558	Sorghum bicolor	cultivar=BTx623	na	latest	Chromosome	Major	Full	2017/04/07	Sorghum_bicolor_NCBIv3	Sorghum Consortium	GCA_000003195.3	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/195/GCF_000003195.3_Sorghum_bicolor_NCBIv3	na	na	na	haploid	plant	708735318	675363888	44.000000	10	867	4773	NCBI RefSeq	NCBI Sorghum bicolor Annotation Release 101	2017/06/02	32945	28236	3461	19189423;17534593
GCF_018294505.1	PRJNA764258	SAMN16451473	JAGHKL000000000.1	representative genome	4565	4565	Triticum aestivum	cultivar=Chinese Spring	na	latest	Chromosome	Major	Full	2021/05/06	IWGSC CS RefSeq v2.1	University of California, Davis	GCA_018294505.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/294/505/GCF_018294505.1_IWGSC_CS_RefSeq_v2.1	na	na	na	haploid	plant	14566502436	14314044360	46.000000	21	91588	91588	NCBI RefSeq	NCBI Triticum aestivum Annotation Release 100	2021/09/21	155463	103787	32611	33893684;20086295
GCF_003073215.2	PRJNA702518	SAMN05513572	MKGO00000000.1	representative genome	4572	4572	Triticum urartu	cultivar=G1812	na	latest	Chromosome	Minor	Full	2018/04/30	Tu2.1	Institute of Genetics and Developmental Biology Chinese Academy of Sciences	GCA_003073215.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/073/215/GCF_003073215.2_Tu2.1	na	na	na	haploid	plant	4849077157	4818791573	46.000000	7	10204	10204	NCBI RefSeq	NCBI Triticum urartu Annotation Release 100	2022/06/08	50810	35768	8533	24614886;29743678
GCF_902167145.1	PRJNA655717	SAMEA5569141	CABHLF000000000.1	representative genome	4577	4577	Zea mays	cultivar=B73	na	latest	Chromosome	Major	Full	2020/03/21	Zm-B73-REFERENCE-NAM-5.0	MaizeGDB	GCA_902167145.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/167/145/GCF_902167145.1_Zm-B73-REFERENCE-NAM-5.0	na	na	na	haploid	plant	2182075994	2178268108	47.000000	10	685	695	NCBI RefSeq	NCBI Zea mays Annotation Release 103	2020/08/09	49897	34337	10366	1282235;2129550;3180271;1732000;1454547;2381419;3387224;2822717;1884003;2835175;3399379;3295778;2377464;24272337;3881431;3601681;2499764;6093045;7666415;15542500;8443346;24310754
GCF_001540865.1	PRJNA371634	SAMN04316497	LODP00000000.1	representative genome	4615	4615	Ananas comosus	cultivar=F153	na	latest	Chromosome	Major	Full	2016/03/14	ASM154086v1	Fujian Agriculture and Forestry University	GCA_001540865.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/540/865/GCF_001540865.1_ASM154086v1	na	na	na	haploid	plant	381896302	375114483	38.500000	25	3128	3128	NCBI RefSeq	NCBI Ananas comosus Annotation Release 100	2017/02/13	25758	22251	2930	26523774
GCF_001876935.1	PRJNA376608	SAMN04606231	MPDI00000000.1	representative genome	4686	4686	Asparagus officinalis	na	na	latest	Chromosome	Major	Full	2017/02/06	Aspof.V1	University of Georgia	GCA_001876935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/876/935/GCF_001876935.1_Aspof.V1	na	na	na	haploid	plant	1187538024	1152016560	39.000000	10	11792	56182	NCBI RefSeq	NCBI Asparagus officinalis Annotation Release 100	2017/02/24	32237	26460	4229	na
GCF_000471905.2	PRJNA238126	SAMN02313977	AWHE00000000.1	representative genome	13333	13333	Amborella trichopoda	na	na	latest	Scaffold	Minor	Full	2013/09/30	AMTR1.0	Amborella Genome Sequencing Project	GCA_000471905.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/471/905/GCF_000471905.2_AMTR1.0	na	na	na	haploid	plant	706332640	668218890	37.500000	0	5745	45301	NCBI RefSeq	NCBI Amborella trichopoda Annotation Release 101	2017/03/29	19521	17106	1607	12832641;24357323
GCF_003713225.1	PRJNA506972	SAMN10272287	RHJU00000000.1	representative genome	13443	13443	Coffea arabica	cultivar=Caturra red	CCC135-36	latest	Chromosome	Major	Full	2018/11/08	Cara_1.0	Johns Hopkins University	GCA_003713225.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/713/225/GCF_003713225.1_Cara_1.0	na	na	na	haploid	plant	1094291418	1092019065	37.000000	22	2832	2832	NCBI RefSeq	NCBI Coffea arabica Annotation Release 100	2018/11/26	56902	44759	7582	na
GCF_901000735.1	PRJNA1009832	SAMEA5541879	na	representative genome	13451	13451	Corylus avellana	cultivar=Tombul	na	latest	Chromosome	Major	Full	2020/11/25	CavTom2PMs-1.0	SUNUM	GCA_901000735.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/000/735/GCF_901000735.1_CavTom2PMs-1.0	na	na	na	haploid	plant	369779143	368016482	36.000000	11	11	11	NCBI RefSeq	GCF_901000735.1-RS_2023_09	2023/09/14	30909	26896	2042	na
GCF_000005505.3	PRJNA74771	SAMN02981254	ADDN00000000.3	representative genome	15368	15368	Brachypodium distachyon	strain=Bd21	na	latest	Chromosome	Major	Full	2018/01/24	Brachypodium_distachyon_v3.0	JGI-PGF	GCA_000005505.4	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/005/505/GCF_000005505.3_Brachypodium_distachyon_v3.0	na	na	na	haploid	plant	271163419	270739461	46.500000	5	14	35	NCBI RefSeq	NCBI Brachypodium distachyon Annotation Release 103	2018/03/16	31335	25535	4463	20148030;18710514
GCF_007655135.1	PRJNA580467	SAMN05193489	MABG00000000.2	representative genome	22663	22663	Punica granatum	na	Tunisia-2019	latest	Chromosome	Major	Full	2019/10/22	ASM765513v2	Chinese Academy of Agricultural Sciences	GCA_007655135.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/655/135/GCF_007655135.1_ASM765513v2	na	na	na	haploid	plant	320335647	320316847	40.500000	8	473	473	NCBI RefSeq	NCBI Punica granatum Annotation Release 100	2019/10/31	29281	23795	4182	31549477
GCF_001406875.1	PRJNA256426	SAMEA3283146	na	representative genome	28526	28526	Solanum pennellii	na	na	latest	Chromosome	Major	Full	2014/07/11	SPENNV200	RWTH Aachen	GCA_001406875.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/406/875/GCF_001406875.1_SPENNV200	na	na	na	haploid	plant	926426464	855363675	34.500000	12	12	12	NCBI RefSeq	NCBI Solanum pennellii Annotation Release 101	2019/01/18	34055	26453	4046	25064008
GCF_000463585.1	PRJNA268022	SAMN02981509	AOUI00000000.1	representative genome	28532	28532	Tarenaya hassleriana	na	na	latest	Scaffold	Major	Full	2013/09/05	ASM46358v1	Beijing Genomics Institution-shenzhen	GCA_000463585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/463/585/GCF_000463585.1_ASM46358v1	na	na	na	haploid	plant	249929577	219150222	39.500000	0	12249	37073	NCBI RefSeq	NCBI Tarenaya hassleriana Annotation Release 101	2016/11/16	30212	27396	1969	23983221
GCF_958298935.1	PRJNA1063242	SAMEA10369659	CATQJE000000000.1	representative genome	29695	29695	Phragmites australis	na	na	latest	Chromosome	Major	Full	2023/07/06	lpPhrAust1.1	WELLCOME SANGER INSTITUTE	GCA_958298935.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/958/298/935/GCF_958298935.1_lpPhrAust1.1	na	na	na	haploid	plant	848669966	848658340	44.000000	24	37	37	NCBI RefSeq	GCF_958298935.1-RS_2024_01	2024/01/11	48300	38444	5019	na
GCF_026212465.1	PRJNA986068	SAMN31325361	JAOZEX000000000.1	representative genome	29722	29722	Amaranthus tricolor	cultivar=Red	AtriRed21	latest	Chromosome	Major	Full	2022/11/18	ASM2621246v1	Chinese Academy of Agricultural Sciences	GCA_026212465.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/212/465/GCF_026212465.1_ASM2621246v1	na	na	na	haploid	plant	520084113	518713104	32.000000	17	48	48	NCBI RefSeq	GCF_026212465.1-RS_2023_06	2023/06/23	32396	24770	6474	36473054
GCF_025698485.1	PRJNA907401	SAMN30903772	JAOWAB000000000.1	representative genome	29729	29729	Gossypium arboreum	na	Shixiya-1	latest	Chromosome	Major	Full	2022/10/17	ASM2569848v2	Huazhong Agricultural University	GCA_025698485.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/698/485/GCF_025698485.1_ASM2569848v2	na	na	na	haploid	plant	1620504428	1620481928	35.000000	13	946	946	NCBI RefSeq	GCF_025698485.1-RS_2022_12	2022/12/16	53473	33478	16740	28008701;22876273;36474047
GCF_025698545.1	PRJNA907401	SAMN30903775	JAOWAE000000000.1	representative genome	29730	29730	Gossypium raimondii	na	GPD5lz	latest	Chromosome	Major	Full	2022/10/17	ASM2569854v1	Huazhong Agricultural University	GCA_025698545.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/698/545/GCF_025698545.1_ASM2569854v1	na	na	na	haploid	plant	750205487	750197587	33.000000	13	287	287	NCBI RefSeq	NCBI Gossypium raimondii Annotation Release 101	2022/12/07	46830	34039	8330	22876273
GCF_030704535.1	PRJNA1013121	SAMN30929529	na	representative genome	29760	29760	Vitis vinifera	cultivar=Pinot Noir 40024	na	latest	Complete Genome	Major	Full	2023/08/09	ASM3070453v1	Agricultural Genomics Institute at Shenzhen, Chinese Academy of Agricultural Sciences	GCA_030704535.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/704/535/GCF_030704535.1_ASM3070453v1	na	na	na	haploid	plant	494873210	494873210	35.000000	19	19	19	NCBI RefSeq	GCF_030704535.1-RS_2023_09	2023/09/14	29591	25187	2953	37213686;16603088;18922764
GCF_011075055.1	PRJNA771370	SAMN09899728	JAAHBS000000000.1	representative genome	29780	29780	Mangifera indica	cultivar=Alphonso	na	latest	Chromosome	Major	Full	2020/03/10	CATAS_Mindica_2.1	Beijing Institute of Genomics, Chinese Academy of Sciences	GCA_011075055.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/075/055/GCF_011075055.1_CATAS_Mindica_2.1	na	na	na	haploid	plant	391961648	391878804	32.500000	20	250	250	NCBI RefSeq	NCBI Mangifera indica Annotation Release 100	2021/10/15	38372	32071	3683	32143734
GCF_018687715.1	PRJNA754407	SAMN16882287	JAEDWW000000000.1	representative genome	32201	32201	Carya illinoinensis	cultivar=Pawnee	na	latest	Chromosome	Major	Full	2021/06/03	C.illinoinensisPawnee_v1	DOE Joint Genome Institute	GCA_018687715.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/687/715/GCF_018687715.1_C.illinoinensisPawnee_v1	na	na	na	haploid	plant	674272338	674092043	36.500000	16	34	38	NCBI RefSeq	NCBI Carya illinoinensis Annotation Release 100	2021/08/13	45429	31494	11568	na
GCF_012489685.1	PRJNA984304	SAMN10284201	na	representative genome	34305	34305	Lotus japonicus	ecotype=B-129	na	latest	Chromosome	Major	Full	2022/11/15	LjGifu_v1.2	Aarhus University	GCA_012489685.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/489/685/GCF_012489685.1_LjGifu_v1.2	na	na	na	haploid	plant	553706387	553511487	38.000000	6	65	65	NCBI RefSeq	GCF_012489685.1-RS_2023_06	2023/06/21	40429	32752	5726	na
GCF_001879475.1	PRJNA344313	SAMD00022859	BDFN00000000.1	representative genome	35883	35883	Ipomoea nil	cultivar=Tokyo-kokei standard	na	latest	Scaffold	Major	Full	2016/09/01	Asagao_1.1	Laboratory of biological diversity / Hoshino group, National Institute for Basic Biology, National Institutes of Natural Sciences	GCA_001879475.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/879/475/GCF_001879475.1_Asagao_1.1	na	na	na	haploid	plant	734803190	734591543	37.500000	0	3416	3416	NCBI RefSeq	NCBI Ipomoea nil Annotation Release 100	2016/11/25	47872	35267	11323	27824041
GCF_003576645.1	PRJNA574454	SAMN08285276	na	representative genome	35885	35885	Ipomoea triloba	cultivar=NCNSP0323	na	latest	Chromosome	Major	Full	2018/09/19	ASM357664v1	Cornell University	GCA_003576645.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/576/645/GCF_003576645.1_ASM357664v1	na	na	na	haploid	plant	461827428	437565611	35.500000	16	16	16	NCBI RefSeq	NCBI Ipomoea triloba Annotation Release 100	2019/10/11	38585	30644	6859	na
GCF_016808335.1	PRJNA704030	SAMN00760928	JABWAI000000000.1	representative genome	38727	38727	Panicum virgatum	strain=AP13	na	latest	Chromosome	Major	Full	2021/02/10	P.virgatum_v5	DOE Joint Genome Institute	GCA_016808335.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/808/335/GCF_016808335.1_P.virgatum_v5	na	na	na	haploid	plant	1129857985	1125226866	47.000000	18	1089	1090	NCBI RefSeq	NCBI Panicum virgatum Annotation Release 100	2021/03/03	74976	55598	12827	33505029;21887356
GCF_932294415.1	PRJNA872134	SAMEA9089039	CAKOAN000000000.1	representative genome	38942	38942	Quercus robur	na	na	latest	Chromosome	Major	Full	2022/03/11	dhQueRobu3.1	WELLCOME SANGER INSTITUTE	GCA_932294415.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/932/294/415/GCF_932294415.1_dhQueRobu3.1	na	na	na	haploid	plant	789187406	789164779	35.500000	12	95	95	NCBI RefSeq	NCBI Quercus robur Annotation Release 100	2022/08/24	45167	32231	9628	27013549
GCF_001433935.1	PRJNA122	SAMD00000397	na	representative genome	39947	4530	Oryza sativa Japonica Group	cultivar=Nipponbare	na	latest	Chromosome	Major	Full	2015/10/10	IRGSP-1.0	National Institute of Agrobiological Sciences	GCA_001433935.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/433/935/GCF_001433935.1_IRGSP-1.0	na	na	na	haploid	plant	373795655	373678170	43.500000	12	55	55	NCBI RefSeq	NCBI Oryza sativa Japonica Group Annotation Release 102	2018/08/03	35223	28738	4880	1708498;2770692;8252646;23299411;12471441;24280374
GCF_002220235.1	PRJNA394752	na	na	representative genome	41875	41875	Bathycoccus prasinos	strain=RCC 1105	na	latest	Chromosome	Major	Full	2012/11/22	ASM222023v1	Genoscope	GCA_002220235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/220/235/GCF_002220235.1_ASM222023v1	na	na	na	haploid	plant	14958006	14940133	48.000000	19	19	19	Genoscope	Annotation submitted by Genoscope	2023/04/03	7967	7900	67	na
GCF_002207925.1	PRJNA395588	SAMD00052827	BDGV00000000.1	representative genome	42229	42229	Prunus avium	cultivar=Satonishiki	na	latest	Scaffold	Major	Full	2017/06/12	PAV_r1.0	Kazusa DNA Research Institute	GCA_002207925.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/207/925/GCF_002207925.1_PAV_r1.0	na	na	na	haploid	plant	272361615	246800503	37.500000	0	10148	10148	NCBI RefSeq	NCBI Prunus avium Annotation Release 100	2017/07/25	30405	25841	2959	28541388
GCF_009389715.1	PRJNA692501	SAMN05011615	NBZB00000000.1	representative genome	42345	42345	Phoenix dactylifera	cultivar=Barhee BC4	na	latest	Chromosome	Major	Full	2019/11/04	palm_55x_up_171113_PBpolish2nd_filt_p	The University of Arizona	GCA_009389715.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/389/715/GCF_009389715.1_palm_55x_up_171113_PBpolish2nd_filt_p	na	na	na	haploid	plant	772315838	772284138	40.500000	18	2389	2389	NCBI RefSeq	NCBI Phoenix dactylifera Annotation Release 103	2021/01/19	36764	29239	5389	20856810;22655034;31615981
GCF_005239225.1	PRJNA638679	SAMN10068022	RCHU00000000.1	representative genome	43335	43335	Populus alba	na	PAL-ZL1	latest	Contig	Major	Full	2019/05/08	ASM523922v1	Chinese Academy of Forestry	GCA_005239225.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/239/225/GCF_005239225.1_ASM523922v1	na	na	na	haploid	plant	415990855	415990855	33.500000	0	1285	1285	NCBI RefSeq	NCBI Populus alba Annotation Release 100	2020/06/17	36339	30634	2833	16952016;30617214
GCF_947179165.1	PRJNA967367	SAMEA7522044	CAMXBZ000000000.2	representative genome	45834	45834	Solanum dulcamara	na	na	latest	Chromosome	Major	Full	2022/12/02	daSolDulc1.2	WELLCOME SANGER INSTITUTE	GCA_947179165.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/947/179/165/GCF_947179165.1_daSolDulc1.2	na	na	na	haploid	plant	946304905	946291005	36.000000	12	105	105	NCBI RefSeq	GCF_947179165.1-RS_2023_05	2023/05/05	35381	25374	6215	na
